"","city","stateProvince","normTitleCategory","n","medianSalary","cityMeanClick","cityMeanLocalClick","localRatio","lng","lat","SalaryInfo","ClickInfo","LocalClickInfo"
"2071","Cincinnati","OH","food",86,22100,13.7559268570165,4.24756106518484,0.30878043401476,-84.506,39.1412,"Annual estimated Salary of  food  in  Cincinnati : $ 22100","Daily estimated Click per job of  food  in  Cincinnati :  13.7559268570165 clicks","Daily estimated Local Click ratio per job in  Cincinnati : $ 0.30878043401476"
"2072","Corpus Christi","TX","retail",25,22100,27.6722029259983,10.9460355149928,0.395560683920431,-97.3822,27.7173,"Annual estimated Salary of  retail  in  Corpus Christi : $ 22100","Daily estimated Click per job of  retail  in  Corpus Christi :  27.6722029259983 clicks","Daily estimated Local Click ratio per job in  Corpus Christi : $ 0.395560683920431"
"2073","Green Bay","WI","food",27,22100,11.3780674040751,4.5474468051983,0.399667768145723,-87.9895,44.5151,"Annual estimated Salary of  food  in  Green Bay : $ 22100","Daily estimated Click per job of  food  in  Green Bay :  11.3780674040751 clicks","Daily estimated Local Click ratio per job in  Green Bay : $ 0.399667768145723"
"2074","Louisville","KY","food",84,22100,12.8264276025713,4.83584404393552,0.377021895244323,-85.6488,38.1662,"Annual estimated Salary of  food  in  Louisville : $ 22100","Daily estimated Click per job of  food  in  Louisville :  12.8264276025713 clicks","Daily estimated Local Click ratio per job in  Louisville : $ 0.377021895244323"
"2075","Scottsdale","AZ","food",69,22100,17.109216956584,2.99298456609596,0.174934047168312,-111.865,33.6872,"Annual estimated Salary of  food  in  Scottsdale : $ 22100","Daily estimated Click per job of  food  in  Scottsdale :  17.109216956584 clicks","Daily estimated Local Click ratio per job in  Scottsdale : $ 0.174934047168312"
"2076","Tacoma","WA","food",22,22050,18.2822568337643,6.23437694509037,0.341006966578465,-122.4531,47.2431,"Annual estimated Salary of  food  in  Tacoma : $ 22050","Daily estimated Click per job of  food  in  Tacoma :  18.2822568337643 clicks","Daily estimated Local Click ratio per job in  Tacoma : $ 0.341006966578465"
"2077","Arlington","VA","food",23,22000,10.1906152026783,1.72954229532568,0.169719124991701,-77.1011,38.8786,"Annual estimated Salary of  food  in  Arlington : $ 22000","Daily estimated Click per job of  food  in  Arlington :  10.1906152026783 clicks","Daily estimated Local Click ratio per job in  Arlington : $ 0.169719124991701"
"2078","Asheville","NC","retail",21,22000,14.9994617795112,3.97868015462971,0.265254861348722,-82.5536,35.5703,"Annual estimated Salary of  retail  in  Asheville : $ 22000","Daily estimated Click per job of  retail  in  Asheville :  14.9994617795112 clicks","Daily estimated Local Click ratio per job in  Asheville : $ 0.265254861348722"
"2079","Columbus","OH","food",134,22000,15.1277828466061,3.74713251301587,0.247698724328035,-82.9852,39.9859,"Annual estimated Salary of  food  in  Columbus : $ 22000","Daily estimated Click per job of  food  in  Columbus :  15.1277828466061 clicks","Daily estimated Local Click ratio per job in  Columbus : $ 0.247698724328035"
"2080","Henderson","NV","food",22,22000,24.4874925848724,6.64464705141355,0.271348609024935,-115.0362,36.0145,"Annual estimated Salary of  food  in  Henderson : $ 22000","Daily estimated Click per job of  food  in  Henderson :  24.4874925848724 clicks","Daily estimated Local Click ratio per job in  Henderson : $ 0.271348609024935"
"2081","Honolulu","HI","food",42,22000,12.1733252659653,4.65995426987022,0.382800440147501,NA,NA,"Annual estimated Salary of  food  in  Honolulu : $ 22000","Daily estimated Click per job of  food  in  Honolulu :  12.1733252659653 clicks","Daily estimated Local Click ratio per job in  Honolulu : $ 0.382800440147501"
"2082","Janesville","WI","admin",29,22000,37.9051724137931,6.66923234811166,0.175945179072311,-89.0137,42.6855,"Annual estimated Salary of  admin  in  Janesville : $ 22000","Daily estimated Click per job of  admin  in  Janesville :  37.9051724137931 clicks","Daily estimated Local Click ratio per job in  Janesville : $ 0.175945179072311"
"2083","Memphis","TN","warehouse",27,22000,80.3253634087899,24.3512288166839,0.303157406120358,-89.9773,35.1047,"Annual estimated Salary of  warehouse  in  Memphis : $ 22000","Daily estimated Click per job of  warehouse  in  Memphis :  80.3253634087899 clicks","Daily estimated Local Click ratio per job in  Memphis : $ 0.303157406120358"
"2084","Salt Lake City","UT","sanitation",22,22000,18.5694395805894,6.76372420567267,0.3642395440271,-111.9301,40.7774,"Annual estimated Salary of  sanitation  in  Salt Lake City : $ 22000","Daily estimated Click per job of  sanitation  in  Salt Lake City :  18.5694395805894 clicks","Daily estimated Local Click ratio per job in  Salt Lake City : $ 0.3642395440271"
"2085","Toledo","OH","retail",30,22000,13.335721683492,4.891045831157,0.366762740498065,-83.582,41.6639,"Annual estimated Salary of  retail  in  Toledo : $ 22000","Daily estimated Click per job of  retail  in  Toledo :  13.335721683492 clicks","Daily estimated Local Click ratio per job in  Toledo : $ 0.366762740498065"
"2086","Springfield","MO","retail",26,21950,16.6074585823238,6.83910295809122,0.411809123243604,-93.2916,37.1943,"Annual estimated Salary of  retail  in  Springfield : $ 21950","Daily estimated Click per job of  retail  in  Springfield :  16.6074585823238 clicks","Daily estimated Local Click ratio per job in  Springfield : $ 0.411809123243604"
"2087","Dallas","TX","sanitation",47,21900,23.9919005812102,7.9846100513896,0.33280439889964,-96.7659,32.7938,"Annual estimated Salary of  sanitation  in  Dallas : $ 21900","Daily estimated Click per job of  sanitation  in  Dallas :  23.9919005812102 clicks","Daily estimated Local Click ratio per job in  Dallas : $ 0.33280439889964"
"2088","Lafayette","IN","food",21,21900,12.3019647172688,2.85760700737826,0.232288668765804,-86.8592,40.399,"Annual estimated Salary of  food  in  Lafayette : $ 21900","Daily estimated Click per job of  food  in  Lafayette :  12.3019647172688 clicks","Daily estimated Local Click ratio per job in  Lafayette : $ 0.232288668765804"
"2089","Rochester","NY","food",28,21900,17.0548867296759,7.17916186869382,0.420944564598129,-77.6162,43.1681,"Annual estimated Salary of  food  in  Rochester : $ 21900","Daily estimated Click per job of  food  in  Rochester :  17.0548867296759 clicks","Daily estimated Local Click ratio per job in  Rochester : $ 0.420944564598129"
"2090","Omaha","NE","food",68,21850,14.4363696922981,6.71381431000358,0.465062509003592,-96.0453,41.2634,"Annual estimated Salary of  food  in  Omaha : $ 21850","Daily estimated Click per job of  food  in  Omaha :  14.4363696922981 clicks","Daily estimated Local Click ratio per job in  Omaha : $ 0.465062509003592"
"2091","Austin","TX","sanitation",58,21800,17.2981776176979,5.55756789783495,0.321280542994827,-97.7545,30.3038,"Annual estimated Salary of  sanitation  in  Austin : $ 21800","Daily estimated Click per job of  sanitation  in  Austin :  17.2981776176979 clicks","Daily estimated Local Click ratio per job in  Austin : $ 0.321280542994827"
"2092","Buford","GA","retail",21,21800,15.4971013461697,3.05059309380959,0.196849270432343,-83.9918,34.1183,"Annual estimated Salary of  retail  in  Buford : $ 21800","Daily estimated Click per job of  retail  in  Buford :  15.4971013461697 clicks","Daily estimated Local Click ratio per job in  Buford : $ 0.196849270432343"
"2093","Canton","OH","food",22,21800,17.095951606786,4.57084513567955,0.267364183100824,-81.3678,40.8082,"Annual estimated Salary of  food  in  Canton : $ 21800","Daily estimated Click per job of  food  in  Canton :  17.095951606786 clicks","Daily estimated Local Click ratio per job in  Canton : $ 0.267364183100824"
"2094","Irving","TX","food",43,21800,13.946811670176,3.07896446495952,0.220764755255397,-96.9702,32.8584,"Annual estimated Salary of  food  in  Irving : $ 21800","Daily estimated Click per job of  food  in  Irving :  13.946811670176 clicks","Daily estimated Local Click ratio per job in  Irving : $ 0.220764755255397"
"2095","Lubbock","TX","food",35,21800,13.3016536509049,5.88628050486291,0.44252246069138,-101.8867,33.5665,"Annual estimated Salary of  food  in  Lubbock : $ 21800","Daily estimated Click per job of  food  in  Lubbock :  13.3016536509049 clicks","Daily estimated Local Click ratio per job in  Lubbock : $ 0.44252246069138"
"2096","Milwaukee","WI","retail",30,21800,15.3917882693922,7.91345587985225,0.514134923203745,-87.9669,43.064,"Annual estimated Salary of  retail  in  Milwaukee : $ 21800","Daily estimated Click per job of  retail  in  Milwaukee :  15.3917882693922 clicks","Daily estimated Local Click ratio per job in  Milwaukee : $ 0.514134923203745"
"2097","Naples","FL","food",32,21800,13.2501953415579,4.82747908807595,0.364332673114263,-81.7936,26.1504,"Annual estimated Salary of  food  in  Naples : $ 21800","Daily estimated Click per job of  food  in  Naples :  13.2501953415579 clicks","Daily estimated Local Click ratio per job in  Naples : $ 0.364332673114263"
"2098","Round Rock","TX","food",31,21800,13.9266042336127,3.02054713480198,0.216890426706583,-97.6659,30.5253,"Annual estimated Salary of  food  in  Round Rock : $ 21800","Daily estimated Click per job of  food  in  Round Rock :  13.9266042336127 clicks","Daily estimated Local Click ratio per job in  Round Rock : $ 0.216890426706583"
"2099","St. Louis","MO","food",103,21800,21.3573668448819,1.12588491006834,0.0527164663249744,NA,NA,"Annual estimated Salary of  food  in  St. Louis : $ 21800","Daily estimated Click per job of  food  in  St. Louis :  21.3573668448819 clicks","Daily estimated Local Click ratio per job in  St. Louis : $ 0.0527164663249744"
"2100","Winston-Salem","NC","food",27,21800,17.4864261157354,0.865516840798288,0.0494964971727094,-80.261,36.1029,"Annual estimated Salary of  food  in  Winston-Salem : $ 21800","Daily estimated Click per job of  food  in  Winston-Salem :  17.4864261157354 clicks","Daily estimated Local Click ratio per job in  Winston-Salem : $ 0.0494964971727094"
"2101","Santa Clara","CA","food",24,21750,15.656366220002,1.86842885019439,0.119339878994869,-121.9679,37.3646,"Annual estimated Salary of  food  in  Santa Clara : $ 21750","Daily estimated Click per job of  food  in  Santa Clara :  15.656366220002 clicks","Daily estimated Local Click ratio per job in  Santa Clara : $ 0.119339878994869"
"2102","Alexandria","VA","food",25,21700,16.3481363696765,4.78211027200595,0.292517150815802,-77.0861,38.8184,"Annual estimated Salary of  food  in  Alexandria : $ 21700","Daily estimated Click per job of  food  in  Alexandria :  16.3481363696765 clicks","Daily estimated Local Click ratio per job in  Alexandria : $ 0.292517150815802"
"2103","Baton Rouge","LA","food",49,21700,17.7831119487136,6.72866193804618,0.378373704076745,-91.1314,30.4422,"Annual estimated Salary of  food  in  Baton Rouge : $ 21700","Daily estimated Click per job of  food  in  Baton Rouge :  17.7831119487136 clicks","Daily estimated Local Click ratio per job in  Baton Rouge : $ 0.378373704076745"
"2104","Burlington","MA","retail",21,21700,13.846916328513,1.3746170385788,0.0992724304795748,-71.2027,42.5022,"Annual estimated Salary of  retail  in  Burlington : $ 21700","Daily estimated Click per job of  retail  in  Burlington :  13.846916328513 clicks","Daily estimated Local Click ratio per job in  Burlington : $ 0.0992724304795748"
"2105","Frisco","TX","food",22,21700,15.91984116469,2.88803371705769,0.181410963035442,-96.8219,33.1551,"Annual estimated Salary of  food  in  Frisco : $ 21700","Daily estimated Click per job of  food  in  Frisco :  15.91984116469 clicks","Daily estimated Local Click ratio per job in  Frisco : $ 0.181410963035442"
"2106","Savannah","GA","food",23,21700,23.3104604475714,7.65855036731968,0.328545649475474,-81.1784,32.0282,"Annual estimated Salary of  food  in  Savannah : $ 21700","Daily estimated Click per job of  food  in  Savannah :  23.3104604475714 clicks","Daily estimated Local Click ratio per job in  Savannah : $ 0.328545649475474"
"2107","Littleton","CO","food",26,21650,13.5856639587579,2.69751340906035,0.198555876050609,-105.0193,39.5912,"Annual estimated Salary of  food  in  Littleton : $ 21650","Daily estimated Click per job of  food  in  Littleton :  13.5856639587579 clicks","Daily estimated Local Click ratio per job in  Littleton : $ 0.198555876050609"
"2108","Pittsburgh","PA","food",86,21650,15.4961718702814,6.45187368884323,0.416352744590852,-79.9763,40.4396,"Annual estimated Salary of  food  in  Pittsburgh : $ 21650","Daily estimated Click per job of  food  in  Pittsburgh :  15.4961718702814 clicks","Daily estimated Local Click ratio per job in  Pittsburgh : $ 0.416352744590852"
"2109","Albuquerque","NM","sanitation",21,21600,17.7388189530589,7.58545565739244,0.42761897945209,-106.6476,35.1055,"Annual estimated Salary of  sanitation  in  Albuquerque : $ 21600","Daily estimated Click per job of  sanitation  in  Albuquerque :  17.7388189530589 clicks","Daily estimated Local Click ratio per job in  Albuquerque : $ 0.42761897945209"
"2110","Louisville","KY","sanitation",24,21600,23.3162446516096,9.22429886754765,0.395616833043948,-85.6488,38.1662,"Annual estimated Salary of  sanitation  in  Louisville : $ 21600","Daily estimated Click per job of  sanitation  in  Louisville :  23.3162446516096 clicks","Daily estimated Local Click ratio per job in  Louisville : $ 0.395616833043948"
"2111","Memphis","TN","food",49,21600,23.5104216983079,8.34502772499534,0.354950150706823,-89.9773,35.1047,"Annual estimated Salary of  food  in  Memphis : $ 21600","Daily estimated Click per job of  food  in  Memphis :  23.5104216983079 clicks","Daily estimated Local Click ratio per job in  Memphis : $ 0.354950150706823"
"2112","Naperville","IL","food",29,21600,13.3767830981778,3.04277835863431,0.227467122424135,-88.1656,41.7483,"Annual estimated Salary of  food  in  Naperville : $ 21600","Daily estimated Click per job of  food  in  Naperville :  13.3767830981778 clicks","Daily estimated Local Click ratio per job in  Naperville : $ 0.227467122424135"
"2113","Omaha","NE","retail",83,21600,14.8541766985266,7.85217643241352,0.528617411235749,-96.0453,41.2634,"Annual estimated Salary of  retail  in  Omaha : $ 21600","Daily estimated Click per job of  retail  in  Omaha :  14.8541766985266 clicks","Daily estimated Local Click ratio per job in  Omaha : $ 0.528617411235749"
"2114","San Antonio","TX","sanitation",39,21600,27.225621959277,13.7152529380113,0.503762704063329,-98.5247,29.4722,"Annual estimated Salary of  sanitation  in  San Antonio : $ 21600","Daily estimated Click per job of  sanitation  in  San Antonio :  27.225621959277 clicks","Daily estimated Local Click ratio per job in  San Antonio : $ 0.503762704063329"
"2115","Vancouver","WA","food",21,21600,11.4824350318284,4.02906055833367,0.350889035920119,-122.5972,45.6352,"Annual estimated Salary of  food  in  Vancouver : $ 21600","Daily estimated Click per job of  food  in  Vancouver :  11.4824350318284 clicks","Daily estimated Local Click ratio per job in  Vancouver : $ 0.350889035920119"
